,sales_id,customer_id,product_id,date,number_of_unit_sold,total_sales
90660,S90661,CJS452,P43,2023-12-02,1,1.13
90661,S90662,CMD575,P39,2023-12-02,1,1.97
90662,S90663,CMD575,P33,2023-12-02,1,2.39
90663,S90664,CMD575,P16,2023-12-02,2,11.84
90664,S90665,CMD575,P5,2023-12-02,1,6.7
90665,S90666,CMD575,P25,2023-12-02,1,2.4
90666,S90667,CKR389,P38,2023-12-02,2,5.78
90667,S90668,CKR389,P19,2023-12-02,1,6.24
90668,S90669,CKR389,P1,2023-12-02,2,5.34
90669,S90670,CKR389,P34,2023-12-02,2,6.26
90670,S90671,CKR389,P7,2023-12-02,1,4.75
90671,S90672,CCF122,P4,2023-12-02,1,5.84
90672,S90673,CGH133,P8,2023-12-02,1,5.38
90673,S90674,CGH133,P50,2023-12-02,2,7.28
90674,S90675,CJW706,P1,2023-12-02,2,5.34
90675,S90676,CWF530,P47,2023-12-02,2,2.5
90676,S90677,CAH383,P15,2023-12-02,2,10.76
90677,S90678,CAH383,P27,2023-12-02,2,6.14
90678,S90679,CAH383,P9,2023-12-02,2,13.4
90679,S90680,CMM536,P18,2023-12-02,1,7.46
90680,S90681,CMM536,P43,2023-12-02,2,2.26
90681,S90682,CMM536,P9,2023-12-02,2,13.4
90682,S90683,CMM536,P30,2023-12-02,2,4.84
90683,S90684,CMM536,P32,2023-12-02,2,9.2
90684,S90685,CAW842,P39,2023-12-02,2,3.94
90685,S90686,CAP503,P28,2023-12-02,2,4.88
90686,S90687,CAP503,P16,2023-12-02,1,5.92
90687,S90688,CAJ696,P6,2023-12-02,2,14.52
90688,S90689,CAJ696,P46,2023-12-02,1,2.47
90689,S90690,CAJ696,P30,2023-12-02,1,2.42
90690,S90691,CAJ696,P45,2023-12-02,2,2.24
90691,S90692,CAJ696,P29,2023-12-02,2,5.94
90692,S90693,CMH236,P41,2023-12-02,1,0.83
90693,S90694,CMH236,P24,2023-12-02,1,3.48
90694,S90695,CMH236,P15,2023-12-02,2,10.76
90695,S90696,CMH236,P6,2023-12-02,2,14.52
90696,S90697,CMR368,P26,2023-12-02,2,6.96
90697,S90698,CMR368,P28,2023-12-02,2,4.88
90698,S90699,CMR368,P3,2023-12-02,1,4.94
90699,S90700,CMR368,P36,2023-12-02,2,5.18
90700,S90701,CMR368,P23,2023-12-02,2,4.88
90701,S90702,CJM269,P3,2023-12-02,1,4.94
90702,S90703,CGC189,P35,2023-12-02,2,3.52
90703,S90704,CGC189,P31,2023-12-02,1,3.12
90704,S90705,CSK694,P20,2023-12-02,1,6.55
90705,S90706,CAJ696,P17,2023-12-02,1,5.4
90706,S90707,CAJ696,P38,2023-12-02,1,2.89
90707,S90708,CSM501,P27,2023-12-02,2,6.14
90708,S90709,CSM501,P40,2023-12-02,1,2.42
90709,S90710,CSM501,P35,2023-12-02,1,1.76
90710,S90711,CSM501,P36,2023-12-02,1,2.59
90711,S90712,CSM501,P17,2023-12-02,2,10.8
90712,S90713,CJM185,P34,2023-12-02,1,3.13
90713,S90714,CJM185,P22,2023-12-02,1,2.24
90714,S90715,CJM185,P39,2023-12-02,1,1.97
90715,S90716,CJH46,P30,2023-12-02,1,2.42
90716,S90717,CNV395,P31,2023-12-02,1,3.12
90717,S90718,CNV395,P4,2023-12-02,1,5.84
90718,S90719,CNV395,P3,2023-12-02,1,4.94
90719,S90720,CNV395,P42,2023-12-02,2,2.54
90720,S90721,CNV395,P29,2023-12-02,1,2.97
90721,S90722,CAC778,P18,2023-12-02,1,7.46
90722,S90723,CAC778,P39,2023-12-02,1,1.97
90723,S90724,CAC778,P10,2023-12-02,2,18.34
90724,S90725,CAC778,P22,2023-12-02,2,4.48
90725,S90726,CAC778,P32,2023-12-02,2,9.2
90726,S90727,CKB513,P6,2023-12-02,1,7.26
90727,S90728,CKL802,P41,2023-12-02,2,1.66
90728,S90729,CKL802,P49,2023-12-02,2,3.62
90729,S90730,CKL802,P28,2023-12-02,1,2.44
90730,S90731,CTG55,P36,2023-12-02,1,2.59
90731,S90732,CTG55,P2,2023-12-02,1,2.3
90732,S90733,CTG55,P35,2023-12-02,1,1.76
90733,S90734,CTG55,P1,2023-12-02,2,5.34
90734,S90735,CGP60,P12,2023-12-02,2,10.06
90735,S90736,CGP60,P48,2023-12-02,2,5.78
90736,S90737,CGP60,P25,2023-12-02,2,4.8
90737,S90738,CGP60,P11,2023-12-02,2,7.8
90738,S90739,CCM620,P10,2023-12-02,1,9.17
90739,S90740,CCM620,P27,2023-12-02,2,6.14
90740,S90741,CCM620,P37,2023-12-02,2,7.84
90741,S90742,CKB120,P20,2023-12-02,2,13.1
90742,S90743,CKB120,P37,2023-12-02,1,3.92
90743,S90744,CKB120,P42,2023-12-02,2,2.54
90744,S90745,CKB120,P23,2023-12-02,2,4.88
90745,S90746,CKB120,P8,2023-12-02,1,5.38
90746,S90747,CMT808,P27,2023-12-02,1,3.07
90747,S90748,CMT808,P18,2023-12-02,1,7.46
90748,S90749,CMT808,P26,2023-12-02,1,3.48
90749,S90750,CJW232,P23,2023-12-02,1,2.44
90750,S90751,CRH692,P9,2023-12-02,2,13.4
90751,S90752,CKP931,P31,2023-12-02,1,3.12
90752,S90753,CKP931,P49,2023-12-02,2,3.62
90753,S90754,CKP931,P29,2023-12-02,1,2.97
90754,S90755,CKP931,P8,2023-12-02,2,10.76
90755,S90756,CRP116,P21,2023-12-02,1,1.56
90756,S90757,CRP116,P49,2023-12-02,1,1.81
90757,S90758,CRP116,P34,2023-12-02,2,6.26
90758,S90759,CRP116,P48,2023-12-02,2,5.78
90759,S90760,CKM857,P23,2023-12-02,2,4.88
90760,S90761,CRS691,P19,2023-12-02,2,12.48
90761,S90762,CRS691,P9,2023-12-02,2,13.4
90762,S90763,CRS691,P26,2023-12-02,2,6.96
90763,S90764,CRS691,P39,2023-12-02,1,1.97
90764,S90765,CEM426,P35,2023-12-02,2,3.52
90765,S90766,CEM426,P2,2023-12-02,1,2.3
90766,S90767,CEM426,P24,2023-12-02,1,3.48
90767,S90768,CEM426,P9,2023-12-02,2,13.4
90768,S90769,CEM426,P43,2023-12-02,2,2.26
90769,S90770,CRW751,P39,2023-12-02,1,1.97
90770,S90771,CRW751,P22,2023-12-02,1,2.24
90771,S90772,CSL102,P30,2023-12-02,1,2.42
90772,S90773,CSL102,P16,2023-12-02,2,11.84
90773,S90774,CSL102,P29,2023-12-02,1,2.97
90774,S90775,CSL102,P32,2023-12-02,2,9.2
90775,S90776,CSL102,P44,2023-12-02,2,4.26
90776,S90777,CGM147,P33,2023-12-02,2,4.78
90777,S90778,CNV854,P49,2023-12-02,1,1.81
90778,S90779,CCB304,P29,2023-12-02,2,5.94
90779,S90780,CMS16,P24,2023-12-02,1,3.48
90780,S90781,CMS16,P30,2023-12-02,2,4.84
90781,S90782,CMS16,P42,2023-12-02,2,2.54
90782,S90783,CJC277,P40,2023-12-02,2,4.84
90783,S90784,CJC277,P28,2023-12-02,1,2.44
90784,S90785,CKM422,P17,2023-12-02,1,5.4
90785,S90786,CKM422,P25,2023-12-02,2,4.8
90786,S90787,CKM422,P46,2023-12-02,1,2.47
90787,S90788,CKM422,P41,2023-12-02,1,0.83
90788,S90789,CJS837,P48,2023-12-02,2,5.78
90789,S90790,CJS837,P26,2023-12-02,2,6.96
90790,S90791,CJS837,P5,2023-12-02,1,6.7
90791,S90792,CJD176,P30,2023-12-02,1,2.42
90792,S90793,CJD176,P45,2023-12-02,2,2.24
90793,S90794,CJD176,P41,2023-12-02,2,1.66
90794,S90795,CJD176,P16,2023-12-02,1,5.92
90795,S90796,CLH779,P40,2023-12-02,1,2.42
90796,S90797,CLH779,P21,2023-12-02,2,3.12
90797,S90798,CLH779,P41,2023-12-02,2,1.66
90798,S90799,CLH779,P7,2023-12-02,2,9.5
90799,S90800,CJC450,P44,2023-12-02,1,2.13
90800,S90801,CJC450,P30,2023-12-02,1,2.42
90801,S90802,CJC450,P50,2023-12-02,2,7.28
90802,S90803,CNS481,P46,2023-12-02,1,2.47
90803,S90804,CNS481,P21,2023-12-02,2,3.12
90804,S90805,CNS481,P3,2023-12-02,2,9.88
90805,S90806,CNS481,P1,2023-12-02,1,2.67
90806,S90807,CSS254,P17,2023-12-02,2,10.8
90807,S90808,CCM998,P50,2023-12-02,2,7.28
90808,S90809,CCM998,P29,2023-12-02,2,5.94
90809,S90810,CDA328,P14,2023-12-02,1,4.9
90810,S90811,CDA328,P46,2023-12-02,2,4.94
90811,S90812,CDA328,P5,2023-12-02,2,13.4
90812,S90813,CDA328,P23,2023-12-02,1,2.44
90813,S90814,CDA328,P48,2023-12-02,1,2.89
90814,S90815,CNU423,P21,2023-12-02,1,1.56
90815,S90816,CNU423,P9,2023-12-02,2,13.4
90816,S90817,CNU423,P4,2023-12-02,1,5.84
90817,S90818,CNU423,P32,2023-12-02,2,9.2
90818,S90819,CPJ529,P15,2023-12-02,2,10.76
90819,S90820,CPJ529,P28,2023-12-02,2,4.88
90820,S90821,CPJ529,P22,2023-12-02,2,4.48
90821,S90822,CPJ529,P35,2023-12-02,2,3.52
90822,S90823,CMR376,P25,2023-12-02,1,2.4
90823,S90824,CMR376,P9,2023-12-02,1,6.7
90824,S90825,CMR376,P27,2023-12-02,2,6.14
90825,S90826,CSG246,P23,2023-12-02,2,4.88
90826,S90827,CSG246,P5,2023-12-02,2,13.4
90827,S90828,CSG246,P35,2023-12-02,2,3.52
90828,S90829,CSG246,P46,2023-12-02,1,2.47
90829,S90830,CSG246,P31,2023-12-02,1,3.12
90830,S90831,CNB750,P28,2023-12-02,1,2.44
90831,S90832,CNB750,P35,2023-12-02,2,3.52
90832,S90833,CDO460,P25,2023-12-02,1,2.4
90833,S90834,CGA23,P26,2023-12-02,2,6.96
90834,S90835,CGA23,P21,2023-12-02,2,3.12
90835,S90836,CGA23,P23,2023-12-02,1,2.44
90836,S90837,CGA23,P46,2023-12-02,1,2.47
90837,S90838,CMW409,P26,2023-12-02,1,3.48
90838,S90839,CMW409,P23,2023-12-02,1,2.44
90839,S90840,CMW409,P16,2023-12-02,1,5.92
90840,S90841,CDP399,P5,2023-12-02,1,6.7
90841,S90842,CDP399,P36,2023-12-02,1,2.59
90842,S90843,CDP399,P40,2023-12-02,2,4.84
90843,S90844,CBJ91,P44,2023-12-02,1,2.13
90844,S90845,CBJ91,P36,2023-12-02,1,2.59
90845,S90846,CCV809,P8,2023-12-02,2,10.76
90846,S90847,CCV809,P22,2023-12-02,1,2.24
90847,S90848,CCV809,P40,2023-12-02,2,4.84
90848,S90849,CCV809,P29,2023-12-02,2,5.94
90849,S90850,CMR654,P40,2023-12-02,2,4.84
90850,S90851,CMF7,P32,2023-12-02,2,9.2
90851,S90852,CMF7,P5,2023-12-02,1,6.7
90852,S90853,CMF7,P24,2023-12-02,2,6.96
90853,S90854,CMF7,P22,2023-12-02,1,2.24
90854,S90855,CMF7,P17,2023-12-02,1,5.4
90855,S90856,CCW910,P10,2023-12-02,1,9.17
90856,S90857,CCW910,P25,2023-12-02,1,2.4
90857,S90858,CCW910,P1,2023-12-02,2,5.34
90858,S90859,CCW910,P40,2023-12-02,1,2.42
90859,S90860,CCW910,P38,2023-12-02,2,5.78
90860,S90861,CRH669,P40,2023-12-02,1,2.42
90861,S90862,CRH669,P4,2023-12-02,1,5.84
90862,S90863,CAH62,P3,2023-12-02,2,9.88
90863,S90864,CAH62,P17,2023-12-02,2,10.8
90864,S90865,CAH62,P20,2023-12-02,1,6.55
90865,S90866,CAH62,P32,2023-12-02,1,4.6
90866,S90867,CVR773,P5,2023-12-02,1,6.7
90867,S90868,CJB393,P20,2023-12-02,2,13.1
90868,S90869,CJB393,P50,2023-12-02,1,3.64
90869,S90870,CJB393,P24,2023-12-02,2,6.96
90870,S90871,CSH167,P8,2023-12-02,1,5.38
90871,S90872,CSH167,P13,2023-12-02,1,5.06
90872,S90873,CSH167,P46,2023-12-02,1,2.47
90873,S90874,CJS330,P4,2023-12-02,2,11.68
90874,S90875,CAM95,P36,2023-12-02,2,5.18
90875,S90876,CAM95,P3,2023-12-02,1,4.94
90876,S90877,CAM95,P5,2023-12-02,1,6.7
90877,S90878,CAM95,P34,2023-12-02,1,3.13
90878,S90879,CAM95,P19,2023-12-02,1,6.24
90879,S90880,CCG379,P17,2023-12-02,1,5.4
90880,S90881,CCB43,P29,2023-12-02,2,5.94
90881,S90882,CMW640,P12,2023-12-02,1,5.03
90882,S90883,CMW640,P42,2023-12-02,1,1.27
90883,S90884,CDB359,P38,2023-12-02,1,2.89
90884,S90885,CDB359,P21,2023-12-02,2,3.12
90885,S90886,CDB359,P9,2023-12-02,1,6.7
90886,S90887,CDB359,P47,2023-12-02,2,2.5
90887,S90888,CAD200,P9,2023-12-02,1,6.7
90888,S90889,CAD200,P14,2023-12-02,2,9.8
90889,S90890,CAD200,P38,2023-12-02,1,2.89
90890,S90891,CRC370,P49,2023-12-02,1,1.81
90891,S90892,CSA184,P23,2023-12-02,2,4.88
90892,S90893,CBD6,P16,2023-12-02,1,5.92
90893,S90894,CBD6,P46,2023-12-02,2,4.94
90894,S90895,CBD6,P12,2023-12-02,2,10.06
90895,S90896,CBD6,P18,2023-12-02,2,14.92
90896,S90897,CLM700,P24,2023-12-02,2,6.96
90897,S90898,CLM700,P27,2023-12-02,2,6.14
90898,S90899,CLM700,P42,2023-12-02,2,2.54
90899,S90900,CLM700,P9,2023-12-02,2,13.4
90900,S90901,CLM700,P46,2023-12-02,2,4.94
90901,S90902,CAG618,P42,2023-12-02,2,2.54
90902,S90903,CKC486,P32,2023-12-02,2,9.2
90903,S90904,CKC486,P17,2023-12-02,1,5.4
90904,S90905,CKC486,P42,2023-12-02,1,1.27
90905,S90906,CKC486,P9,2023-12-02,2,13.4
90906,S90907,CAH109,P21,2023-12-02,2,3.12
90907,S90908,CAH109,P8,2023-12-02,1,5.38
90908,S90909,CAH109,P23,2023-12-02,2,4.88
90909,S90910,CAH109,P38,2023-12-02,1,2.89
90910,S90911,CMD527,P13,2023-12-02,1,5.06
90911,S90912,CMD527,P37,2023-12-02,1,3.92
90912,S90913,CMD527,P26,2023-12-02,1,3.48
90913,S90914,CJC450,P33,2023-12-02,2,4.78
90914,S90915,CRK633,P43,2023-12-02,2,2.26
90915,S90916,CRK633,P3,2023-12-02,2,9.88
90916,S90917,CDC850,P31,2023-12-02,1,3.12
90917,S90918,CDC850,P20,2023-12-02,1,6.55
90918,S90919,CDC850,P35,2023-12-02,1,1.76
90919,S90920,CDC850,P13,2023-12-02,1,5.06
90920,S90921,CSC676,P26,2023-12-02,2,6.96
90921,S90922,CSH739,P25,2023-12-02,1,2.4
90922,S90923,CSH739,P20,2023-12-02,2,13.1
90923,S90924,CSH739,P42,2023-12-02,2,2.54
90924,S90925,CSH739,P18,2023-12-02,1,7.46
90925,S90926,CSH739,P46,2023-12-02,1,2.47
90926,S90927,CDS729,P47,2023-12-02,2,2.5
90927,S90928,CDS729,P29,2023-12-02,1,2.97
90928,S90929,CDS729,P2,2023-12-02,2,4.6
90929,S90930,CDS729,P36,2023-12-02,2,5.18
90930,S90931,CSD744,P5,2023-12-02,2,13.4
90931,S90932,CSD744,P13,2023-12-02,2,10.12
90932,S90933,CDC850,P20,2023-12-03,2,13.1
90933,S90934,CDC850,P31,2023-12-03,2,6.24
90934,S90935,CDC850,P37,2023-12-03,1,3.92
90935,S90936,CDC850,P4,2023-12-03,2,11.68
90936,S90937,CEB8,P32,2023-12-03,1,4.6
90937,S90938,CEB8,P18,2023-12-03,2,14.92
90938,S90939,CEB8,P50,2023-12-03,1,3.64
90939,S90940,CEB8,P39,2023-12-03,2,3.94
90940,S90941,CMW24,P7,2023-12-03,2,9.5
90941,S90942,CRM864,P39,2023-12-03,1,1.97
90942,S90943,CRM864,P27,2023-12-03,2,6.14
90943,S90944,CMW24,P20,2023-12-03,1,6.55
90944,S90945,CDG636,P19,2023-12-03,1,6.24
90945,S90946,CDG636,P17,2023-12-03,2,10.8
90946,S90947,CDG636,P18,2023-12-03,2,14.92
90947,S90948,CDG636,P1,2023-12-03,2,5.34
90948,S90949,CJP459,P17,2023-12-03,2,10.8
90949,S90950,CJP459,P40,2023-12-03,1,2.42
90950,S90951,CJP459,P15,2023-12-03,2,10.76
90951,S90952,CGM248,P17,2023-12-03,2,10.8
90952,S90953,CGM248,P37,2023-12-03,1,3.92
90953,S90954,CGM248,P49,2023-12-03,1,1.81
90954,S90955,CGM248,P39,2023-12-03,1,1.97
90955,S90956,CGM248,P33,2023-12-03,1,2.39
90956,S90957,CSH167,P7,2023-12-03,1,4.75
90957,S90958,CSH167,P13,2023-12-03,2,10.12
90958,S90959,CSH167,P10,2023-12-03,2,18.34
90959,S90960,CSH167,P1,2023-12-03,2,5.34
90960,S90961,CRA126,P20,2023-12-03,2,13.1
90961,S90962,CRA126,P25,2023-12-03,1,2.4
90962,S90963,CRA126,P27,2023-12-03,1,3.07
90963,S90964,CMB547,P17,2023-12-03,2,10.8
90964,S90965,CMB547,P6,2023-12-03,2,14.52
90965,S90966,CMB547,P20,2023-12-03,2,13.1
90966,S90967,CMB547,P19,2023-12-03,1,6.24
90967,S90968,CMB547,P3,2023-12-03,1,4.94
90968,S90969,CTC934,P35,2023-12-03,1,1.76
90969,S90970,CTC934,P36,2023-12-03,2,5.18
90970,S90971,CCC70,P17,2023-12-03,2,10.8
90971,S90972,CCC70,P16,2023-12-03,2,11.84
90972,S90973,CCC70,P37,2023-12-03,1,3.92
90973,S90974,CCC70,P39,2023-12-03,2,3.94
90974,S90975,CMM271,P8,2023-12-03,2,10.76
90975,S90976,CMM271,P42,2023-12-03,1,1.27
90976,S90977,CMM271,P37,2023-12-03,1,3.92
90977,S90978,CMM271,P17,2023-12-03,2,10.8
90978,S90979,CTW311,P30,2023-12-03,1,2.42
90979,S90980,CTW311,P5,2023-12-03,1,6.7
90980,S90981,CTW311,P7,2023-12-03,1,4.75
90981,S90982,CAG342,P43,2023-12-03,2,2.26
90982,S90983,CAG342,P24,2023-12-03,2,6.96
90983,S90984,CAG342,P41,2023-12-03,1,0.83
90984,S90985,CAG342,P14,2023-12-03,1,4.9
90985,S90986,CAG342,P44,2023-12-03,2,4.26
90986,S90987,CEA790,P14,2023-12-03,2,9.8
90987,S90988,CMB754,P8,2023-12-03,2,10.76
90988,S90989,CMB754,P48,2023-12-03,2,5.78
90989,S90990,CMB754,P10,2023-12-03,2,18.34
90990,S90991,CMB754,P25,2023-12-03,1,2.4
90991,S90992,CMB754,P46,2023-12-03,2,4.94
90992,S90993,CRF494,P28,2023-12-03,1,2.44
90993,S90994,CRF494,P8,2023-12-03,1,5.38
90994,S90995,CRF494,P41,2023-12-03,2,1.66
90995,S90996,CRD724,P4,2023-12-03,2,11.68
90996,S90997,CRD724,P9,2023-12-03,2,13.4
90997,S90998,CRD724,P20,2023-12-03,2,13.1
90998,S90999,CBB36,P18,2023-12-03,2,14.92
90999,S91000,CBB36,P13,2023-12-03,1,5.06
91000,S91001,CBB36,P50,2023-12-03,1,3.64
91001,S91002,CBB36,P6,2023-12-03,1,7.26
91002,S91003,CBB36,P1,2023-12-03,2,5.34
91003,S91004,CCM348,P16,2023-12-03,1,5.92
91004,S91005,CCM348,P10,2023-12-03,1,9.17
91005,S91006,CCM348,P25,2023-12-03,2,4.8
91006,S91007,CCM348,P31,2023-12-03,2,6.24
91007,S91008,CCM348,P22,2023-12-03,1,2.24
91008,S91009,CCG902,P6,2023-12-03,1,7.26
91009,S91010,CCG902,P24,2023-12-03,2,6.96
91010,S91011,CCG902,P32,2023-12-03,2,9.2
91011,S91012,CCG902,P15,2023-12-03,2,10.76
91012,S91013,CMV579,P25,2023-12-03,2,4.8
91013,S91014,CMV579,P35,2023-12-03,1,1.76
91014,S91015,CMV579,P42,2023-12-03,2,2.54
91015,S91016,CMV579,P10,2023-12-03,1,9.17
91016,S91017,CMV579,P37,2023-12-03,1,3.92
91017,S91018,CBB154,P46,2023-12-03,2,4.94
91018,S91019,CBB154,P34,2023-12-03,2,6.26
91019,S91020,CGS310,P11,2023-12-03,2,7.8
91020,S91021,CGS310,P43,2023-12-03,1,1.13
91021,S91022,CGS310,P29,2023-12-03,1,2.97
91022,S91023,CBJ550,P33,2023-12-03,1,2.39
91023,S91024,CBJ550,P6,2023-12-03,2,14.52
91024,S91025,CBJ550,P45,2023-12-03,1,1.12
91025,S91026,CBJ550,P42,2023-12-03,1,1.27
91026,S91027,CBJ550,P13,2023-12-03,1,5.06
91027,S91028,CJM732,P32,2023-12-03,2,9.2
91028,S91029,CJM732,P20,2023-12-03,2,13.1
91029,S91030,CDR877,P34,2023-12-03,2,6.26
91030,S91031,CDR877,P10,2023-12-03,2,18.34
91031,S91032,CSH722,P46,2023-12-03,1,2.47
91032,S91033,CSH722,P41,2023-12-03,2,1.66
91033,S91034,CBD6,P17,2023-12-03,1,5.4
91034,S91035,CGM248,P14,2023-12-03,1,4.9
91035,S91036,CGM248,P40,2023-12-03,2,4.84
91036,S91037,CDS787,P6,2023-12-03,1,7.26
91037,S91038,CDS787,P23,2023-12-03,1,2.44
91038,S91039,CDS787,P46,2023-12-03,1,2.47
91039,S91040,CDS787,P30,2023-12-03,2,4.84
91040,S91041,CJT610,P1,2023-12-03,1,2.67
91041,S91042,CJT610,P34,2023-12-03,2,6.26
91042,S91043,CJT610,P12,2023-12-03,2,10.06
91043,S91044,CJT610,P19,2023-12-03,2,12.48
91044,S91045,CJT610,P10,2023-12-03,2,18.34
91045,S91046,CKB224,P46,2023-12-03,1,2.47
91046,S91047,CJM732,P20,2023-12-03,1,6.55
91047,S91048,CJM732,P45,2023-12-03,2,2.24
91048,S91049,CJM732,P37,2023-12-03,2,7.84
91049,S91050,CJM732,P41,2023-12-03,1,0.83
91050,S91051,CJM732,P35,2023-12-03,1,1.76
91051,S91052,CSL161,P35,2023-12-03,2,3.52
91052,S91053,CSL161,P1,2023-12-03,1,2.67
91053,S91054,CSL161,P23,2023-12-03,1,2.44
91054,S91055,CSL161,P5,2023-12-03,2,13.4
91055,S91056,CSL161,P24,2023-12-03,1,3.48
91056,S91057,CBJ526,P13,2023-12-03,2,10.12
91057,S91058,CBJ526,P17,2023-12-03,1,5.4
91058,S91059,CBJ526,P26,2023-12-03,2,6.96
91059,S91060,CBJ526,P44,2023-12-03,1,2.13
91060,S91061,CMW403,P12,2023-12-03,1,5.03
91061,S91062,CMW403,P16,2023-12-03,1,5.92
91062,S91063,CMW403,P44,2023-12-03,2,4.26
91063,S91064,CMW403,P32,2023-12-03,2,9.2
91064,S91065,CRM437,P47,2023-12-03,2,2.5
91065,S91066,CRM437,P2,2023-12-03,2,4.6
91066,S91067,CRM437,P19,2023-12-03,1,6.24
91067,S91068,CRM437,P18,2023-12-03,1,7.46
91068,S91069,CRM437,P23,2023-12-03,2,4.88
91069,S91070,CKM422,P27,2023-12-03,1,3.07
91070,S91071,CKM422,P37,2023-12-03,2,7.84
91071,S91072,CKM422,P32,2023-12-03,2,9.2
91072,S91073,CKM422,P4,2023-12-03,1,5.84
91073,S91074,CKM422,P12,2023-12-03,2,10.06
91074,S91075,CCB282,P7,2023-12-03,2,9.5
91075,S91076,CCB282,P6,2023-12-03,1,7.26
91076,S91077,CCB282,P24,2023-12-03,1,3.48
91077,S91078,CHC621,P15,2023-12-03,1,5.38
91078,S91079,CJH865,P22,2023-12-03,1,2.24
91079,S91080,CKO796,P27,2023-12-03,2,6.14
91080,S91081,CKO796,P7,2023-12-03,2,9.5
91081,S91082,CNN504,P21,2023-12-03,2,3.12
91082,S91083,CNN504,P8,2023-12-03,1,5.38
91083,S91084,CNN504,P33,2023-12-03,2,4.78
91084,S91085,CNN504,P23,2023-12-03,1,2.44
91085,S91086,CNN504,P11,2023-12-03,1,3.9
91086,S91087,CRK633,P13,2023-12-03,1,5.06
91087,S91088,CCL94,P6,2023-12-03,2,14.52
91088,S91089,CCL94,P28,2023-12-03,1,2.44
91089,S91090,CCL94,P12,2023-12-03,1,5.03
91090,S91091,CCL94,P3,2023-12-03,1,4.94
91091,S91092,CCL94,P15,2023-12-03,1,5.38
91092,S91093,CLN959,P43,2023-12-03,1,1.13
91093,S91094,CLN959,P9,2023-12-03,2,13.4
91094,S91095,CRB15,P11,2023-12-03,2,7.8
91095,S91096,CMJ138,P28,2023-12-03,1,2.44
91096,S91097,CMJ138,P35,2023-12-03,2,3.52
91097,S91098,CMJ138,P19,2023-12-03,2,12.48
91098,S91099,CMJ138,P8,2023-12-03,2,10.76
91099,S91100,CDH468,P29,2023-12-03,2,5.94
91100,S91101,CDH468,P12,2023-12-03,2,10.06
91101,S91102,CDH468,P21,2023-12-03,1,1.56
91102,S91103,CDH468,P20,2023-12-03,2,13.1
91103,S91104,CLD96,P20,2023-12-03,1,6.55
91104,S91105,CLD96,P17,2023-12-03,1,5.4
91105,S91106,CLD96,P35,2023-12-03,2,3.52
91106,S91107,CMM728,P23,2023-12-03,2,4.88
91107,S91108,CBB436,P39,2023-12-03,2,3.94
91108,S91109,CBB436,P37,2023-12-03,2,7.84
91109,S91110,CBB436,P35,2023-12-03,1,1.76
91110,S91111,CBB434,P7,2023-12-03,1,4.75
91111,S91112,CBB434,P4,2023-12-03,2,11.68
91112,S91113,CJB393,P8,2023-12-03,1,5.38
91113,S91114,CJB393,P34,2023-12-03,2,6.26
91114,S91115,CBJ142,P6,2023-12-03,1,7.26
91115,S91116,CBJ142,P26,2023-12-03,2,6.96
91116,S91117,CBJ142,P42,2023-12-03,2,2.54
91117,S91118,CBJ142,P40,2023-12-03,2,4.84
91118,S91119,CBJ142,P15,2023-12-03,1,5.38
91119,S91120,CJR996,P50,2023-12-03,2,7.28
91120,S91121,CJR996,P18,2023-12-03,2,14.92
91121,S91122,CJR996,P40,2023-12-03,1,2.42
91122,S91123,CJR996,P30,2023-12-03,2,4.84
91123,S91124,CJR996,P48,2023-12-03,2,5.78
91124,S91125,CDW103,P28,2023-12-03,2,4.88
91125,S91126,CDW103,P6,2023-12-03,1,7.26
91126,S91127,CDW103,P40,2023-12-03,2,4.84
91127,S91128,CDW103,P12,2023-12-03,2,10.06
91128,S91129,CDW103,P26,2023-12-03,1,3.48
91129,S91130,CKO123,P22,2023-12-03,1,2.24
91130,S91131,CKO123,P14,2023-12-03,2,9.8
91131,S91132,CDE922,P19,2023-12-03,1,6.24
91132,S91133,CWL507,P13,2023-12-03,1,5.06
91133,S91134,CDM390,P26,2023-12-03,1,3.48
91134,S91135,CTB335,P49,2023-12-03,1,1.81
91135,S91136,CTB335,P13,2023-12-03,2,10.12
91136,S91137,CDJ321,P7,2023-12-03,1,4.75
91137,S91138,CDJ321,P9,2023-12-03,1,6.7
91138,S91139,CDJ321,P21,2023-12-03,2,3.12
91139,S91140,CDJ321,P16,2023-12-03,1,5.92
91140,S91141,CDJ321,P31,2023-12-03,1,3.12
91141,S91142,CJC244,P25,2023-12-03,1,2.4
91142,S91143,CJC244,P45,2023-12-03,1,1.12
91143,S91144,CJC244,P30,2023-12-03,2,4.84
91144,S91145,CAT18,P46,2023-12-03,2,4.94
91145,S91146,CAT18,P12,2023-12-03,1,5.03
91146,S91147,CAT18,P23,2023-12-03,2,4.88
91147,S91148,CAT18,P26,2023-12-03,1,3.48
91148,S91149,CAT18,P41,2023-12-03,2,1.66
91149,S91150,CAN604,P50,2023-12-03,2,7.28
91150,S91151,CGR557,P20,2023-12-03,1,6.55
91151,S91152,CGR557,P31,2023-12-03,2,6.24
91152,S91153,CGR557,P46,2023-12-03,1,2.47
91153,S91154,CKM317,P41,2023-12-03,1,0.83
91154,S91155,CKM317,P3,2023-12-03,1,4.94
91155,S91156,CKM317,P37,2023-12-03,1,3.92
91156,S91157,CKM317,P9,2023-12-03,2,13.4
